dateTime UTC,TDRY,HPRAB,PRSS,RLH,WDD10,WNS10,WDD10Virzieni,tempC,precipMM,pressureMB,humidity,windDirDEG,windSpeedKPH,windSpeedM/S,windDir
21.10.2023 14:00,2.20 °C,0.00 mm,999.60 hPa,80.00 %,93.00°,5.70 m/s,E,3.90 °C,0.00 mm,1002.20 hPa,100.00 %,144.00°,11.24,3.12 m/s,SE
21.10.2023 15:00,2.40 °C,0.50 mm,1000.30 hPa,80.00 %,93.00°,4.40 m/s,E,4.10 °C,0.00 mm,1002.80 hPa,98.00 %,135.00°,9.04,2.51 m/s,SE
21.10.2023 16:00,1.30 °C,1.60 mm,999.50 hPa,90.00 %,92.00°,4.40 m/s,E,3.20 °C,0.00 mm,1002.00 hPa,100.00 %,135.00°,10.28,2.85 m/s,SE
21.10.2023 17:00,1.40 °C,3.00 mm,998.10 hPa,93.00 %,91.00°,4.70 m/s,E,3.30 °C,0.00 mm,1000.70 hPa,100.00 %,148.50°,10.17,2.83 m/s,SE
21.10.2023 18:00,1.80 °C,0.60 mm,999.00 hPa,92.00 %,98.00°,4.20 m/s,E,3.60 °C,0.00 mm,1001.60 hPa,100.00 %,144.00°,8.07,2.24 m/s,SE
21.10.2023 19:00,2.30 °C,0.10 mm,998.90 hPa,92.00 %,99.00°,4.10 m/s,E,4.00 °C,0.00 mm,1001.40 hPa,100.00 %,135.00°,9.27,2.58 m/s,SE
21.10.2023 20:00,2.60 °C,0.00 mm,998.30 hPa,92.00 %,109.00°,4.20 m/s,E,4.30 °C,0.00 mm,1000.80 hPa,100.00 %,148.50°,9.76,2.71 m/s,SE
21.10.2023 21:00,2.90 °C,0.00 mm,997.90 hPa,93.00 %,102.00°,3.70 m/s,E,4.50 °C,0.00 mm,1000.50 hPa,100.00 %,180.00°,3.63,1.01 m/s,S
21.10.2023 22:00,3.30 °C,0.00 mm,998.20 hPa,92.00 %,114.00°,3.50 m/s,SE,4.90 °C,0.00 mm,1000.70 hPa,100.00 %,175.50°,7.97,2.21 m/s,S
21.10.2023 23:00,3.50 °C,0.00 mm,997.30 hPa,93.00 %,118.00°,3.90 m/s,SE,5.00 °C,0.00 mm,999.70 hPa,100.00 %,211.50°,7.24,2.01 m/s,SW
22.10.2023 00:00,3.70 °C,0.00 mm,997.20 hPa,93.00 %,127.00°,3.70 m/s,SE,5.20 °C,0.00 mm,999.70 hPa,100.00 %,193.50°,6.08,1.69 m/s,S
22.10.2023 01:00,3.80 °C,0.00 mm,997.20 hPa,95.00 %,131.00°,3.20 m/s,SE,5.30 °C,0.00 mm,999.70 hPa,100.00 %,189.00°,4.58,1.27 m/s,S
22.10.2023 02:00,3.80 °C,0.00 mm,996.40 hPa,97.00 %,123.00°,3.40 m/s,SE,5.40 °C,0.00 mm,998.90 hPa,100.00 %,180.00°,4.10,1.14 m/s,S
22.10.2023 03:00,4.10 °C,0.00 mm,996.50 hPa,96.00 %,132.00°,2.80 m/s,SE,5.60 °C,0.00 mm,998.90 hPa,100.00 %,184.50°,4.53,1.26 m/s,S
22.10.2023 04:00,4.30 °C,0.10 mm,996.50 hPa,96.00 %,130.00°,2.60 m/s,SE,5.80 °C,0.00 mm,998.90 hPa,100.00 %,148.50°,2.12,0.59 m/s,SE
22.10.2023 05:00,4.30 °C,0.00 mm,996.60 hPa,99.00 %,117.00°,1.90 m/s,SE,5.90 °C,0.00 mm,999.00 hPa,100.00 %,166.50°,3.90,1.08 m/s,S
22.10.2023 06:00,4.50 °C,0.00 mm,996.80 hPa,98.00 %,111.00°,2.30 m/s,E,6.00 °C,0.00 mm,999.30 hPa,100.00 %,189.00°,3.96,1.10 m/s,S
22.10.2023 07:00,4.90 °C,0.00 mm,997.00 hPa,97.00 %,137.00°,2.60 m/s,SE,6.40 °C,0.00 mm,999.40 hPa,100.00 %,180.00°,3.83,1.06 m/s,S
22.10.2023 08:00,5.30 °C,0.00 mm,997.10 hPa,96.00 %,144.00°,2.80 m/s,SE,6.90 °C,0.00 mm,999.40 hPa,100.00 %,180.00°,4.68,1.30 m/s,S
22.10.2023 09:00,5.60 °C,0.00 mm,996.70 hPa,97.00 %,132.00°,2.30 m/s,SE,7.10 °C,0.00 mm,999.10 hPa,100.00 %,180.00°,5.27,1.46 m/s,S
22.10.2023 10:00,6.00 °C,0.00 mm,996.30 hPa,96.00 %,138.00°,2.70 m/s,SE,7.90 °C,0.00 mm,998.70 hPa,100.00 %,189.00°,4.95,1.38 m/s,S
22.10.2023 11:00,6.50 °C,0.00 mm,995.80 hPa,94.00 %,141.00°,3.30 m/s,SE,8.00 °C,0.00 mm,998.10 hPa,100.00 %,175.50°,4.04,1.12 m/s,S
22.10.2023 12:00,6.90 °C,0.00 mm,995.20 hPa,93.00 %,131.00°,2.50 m/s,SE,8.50 °C,0.00 mm,997.50 hPa,100.00 %,198.00°,2.67,0.74 m/s,S
22.10.2023 13:00,7.10 °C,0.00 mm,995.00 hPa,93.00 %,125.00°,2.60 m/s,SE,8.80 °C,0.00 mm,997.30 hPa,100.00 %,153.00°,3.66,1.02 m/s,SE
22.10.2023 14:00,6.70 °C,0.00 mm,994.80 hPa,96.00 %,112.00°,2.20 m/s,E,8.30 °C,0.00 mm,997.10 hPa,100.00 %,189.00°,1.98,0.55 m/s,S
22.10.2023 15:00,6.30 °C,0.00 mm,994.70 hPa,97.00 %,118.00°,1.90 m/s,SE,7.90 °C,0.00 mm,997.00 hPa,100.00 %,144.00°,1.12,0.31 m/s,SE
22.10.2023 16:00,6.20 °C,0.00 mm,994.40 hPa,97.00 %,112.00°,1.80 m/s,E,7.60 °C,0.00 mm,996.80 hPa,100.00 %,175.50°,1.59,0.44 m/s,S
22.10.2023 17:00,6.10 °C,0.00 mm,994.10 hPa,96.00 %,121.00°,2.20 m/s,SE,7.40 °C,0.00 mm,996.40 hPa,100.00 %,135.00°,2.38,0.66 m/s,SE
22.10.2023 18:00,5.90 °C,0.00 mm,993.80 hPa,96.00 %,83.00°,1.30 m/s,E,7.30 °C,0.00 mm,996.10 hPa,100.00 %,121.50°,2.06,0.57 m/s,SE
22.10.2023 19:00,5.60 °C,0.00 mm,993.30 hPa,97.00 %,85.00°,1.40 m/s,E,7.10 °C,0.00 mm,995.70 hPa,100.00 %,117.00°,3.07,0.85 m/s,SE
22.10.2023 20:00,5.50 °C,0.00 mm,992.90 hPa,98.00 %,75.00°,1.40 m/s,E,6.90 °C,0.00 mm,995.30 hPa,100.00 %,130.50°,2.41,0.67 m/s,SE
22.10.2023 21:00,5.50 °C,0.00 mm,992.90 hPa,98.00 %,89.00°,1.20 m/s,E,6.90 °C,0.00 mm,995.30 hPa,100.00 %,85.50°,1.82,0.51 m/s,E
22.10.2023 22:00,5.40 °C,0.00 mm,992.70 hPa,98.00 %,26.00°,1.10 m/s,NE,6.90 °C,0.00 mm,995.10 hPa,100.00 %,103.50°,2.77,0.77 m/s,E
22.10.2023 23:00,5.20 °C,0.00 mm,992.50 hPa,100.00 %,49.00°,1.30 m/s,NE,6.70 °C,0.00 mm,994.90 hPa,100.00 %,99.00°,2.69,0.75 m/s,E
23.10.2023 00:00,5.10 °C,0.00 mm,992.20 hPa,100.00 %,63.00°,0.70 m/s,NE,6.60 °C,0.00 mm,994.60 hPa,100.00 %,90.00°,1.23,0.34 m/s,E
23.10.2023 01:00,5.00 °C,0.00 mm,992.20 hPa,100.00 %,11.00°,1.50 m/s,N,6.50 °C,0.00 mm,994.60 hPa,100.00 %,94.50°,1.02,0.28 m/s,E
23.10.2023 02:00,4.90 °C,0.00 mm,992.10 hPa,100.00 %,17.00°,1.50 m/s,N,6.50 °C,0.00 mm,994.50 hPa,100.00 %,54.00°,2.34,0.65 m/s,NE
23.10.2023 03:00,4.90 °C,0.00 mm,992.20 hPa,100.00 %,358.00°,1.80 m/s,N,6.40 °C,0.00 mm,994.60 hPa,100.00 %,54.00°,1.62,0.45 m/s,NE
23.10.2023 04:00,5.00 °C,0.00 mm,992.30 hPa,100.00 %,349.00°,1.90 m/s,N,6.50 °C,0.00 mm,994.70 hPa,100.00 %,49.50°,2.79,0.78 m/s,NE
23.10.2023 05:00,5.10 °C,0.00 mm,992.40 hPa,100.00 %,346.00°,2.40 m/s,N,6.50 °C,0.00 mm,994.80 hPa,100.00 %,36.00°,3.35,0.93 m/s,NE
23.10.2023 06:00,5.20 °C,0.00 mm,993.00 hPa,100.00 %,342.00°,2.60 m/s,N,6.70 °C,0.00 mm,995.40 hPa,100.00 %,40.50°,4.02,1.12 m/s,NE
23.10.2023 07:00,5.10 °C,0.00 mm,993.40 hPa,100.00 %,345.00°,2.80 m/s,N,6.60 °C,0.00 mm,995.80 hPa,100.00 %,27.00°,4.98,1.38 m/s,NE
23.10.2023 08:00,5.20 °C,0.00 mm,993.90 hPa,97.00 %,323.00°,4.00 m/s,NW,6.70 °C,0.00 mm,996.30 hPa,100.00 %,31.50°,5.75,1.60 m/s,NE
23.10.2023 09:00,5.60 °C,0.00 mm,994.50 hPa,91.00 %,328.00°,4.30 m/s,NW,7.20 °C,0.00 mm,996.90 hPa,100.00 %,22.50°,4.56,1.27 m/s,NE
23.10.2023 10:00,6.00 °C,0.00 mm,994.60 hPa,89.00 %,324.00°,3.10 m/s,NW,7.70 °C,0.00 mm,997.00 hPa,100.00 %,112.50°,5.48,1.52 m/s,SE
23.10.2023 11:00,6.50 °C,0.00 mm,994.60 hPa,84.00 %,326.00°,2.40 m/s,NW,8.30 °C,0.00 mm,997.20 hPa,100.00 %,99.00°,6.83,1.90 m/s,E
23.10.2023 12:00,7.40 °C,0.00 mm,995.10 hPa,79.00 %,308.00°,4.80 m/s,NW,8.80 °C,0.00 mm,997.50 hPa,92.00 %,36.00°,2.34,0.65 m/s,NE
23.10.2023 13:00,7.10 °C,0.00 mm,995.30 hPa,80.00 %,322.00°,3.70 m/s,NW,8.60 °C,0.00 mm,997.70 hPa,95.00 %,193.40°,3.13,0.87 m/s,S
23.10.2023 14:00,7.00 °C,0.00 mm,995.70 hPa,82.00 %,295.00°,3.20 m/s,NW,8.30 °C,0.00 mm,998.00 hPa,100.00 %,252.00°,2.37,0.66 m/s,W
23.10.2023 15:00,6.70 °C,0.00 mm,995.90 hPa,83.00 %,304.00°,3.40 m/s,NW,7.90 °C,0.00 mm,998.30 hPa,100.00 %,49.50°,2.01,0.56 m/s,NE
23.10.2023 16:00,6.30 °C,0.00 mm,996.50 hPa,86.00 %,310.00°,3.00 m/s,NW,7.60 °C,0.00 mm,998.90 hPa,100.00 %,18.00°,1.97,0.55 m/s,N
23.10.2023 17:00,6.00 °C,0.00 mm,996.90 hPa,87.00 %,312.00°,2.20 m/s,NW,7.40 °C,0.00 mm,999.30 hPa,100.00 %,22.50°,1.34,0.37 m/s,NE
23.10.2023 18:00,5.80 °C,0.00 mm,997.20 hPa,88.00 %,314.00°,2.10 m/s,NW,7.20 °C,0.00 mm,999.60 hPa,100.00 %,310.50°,2.89,0.80 m/s,NW
23.10.2023 19:00,5.70 °C,0.00 mm,997.40 hPa,91.00 %,273.00°,1.60 m/s,W,7.00 °C,0.00 mm,999.90 hPa,100.00 %,229.50°,1.05,0.29 m/s,SW
23.10.2023 20:00,5.50 °C,0.00 mm,997.50 hPa,92.00 %,282.00°,2.30 m/s,W,6.80 °C,0.00 mm,1000.00 hPa,100.00 %,9.00°,0.73,0.20 m/s,N
23.10.2023 21:00,5.20 °C,0.00 mm,997.60 hPa,91.00 %,302.00°,1.80 m/s,NW,6.50 °C,0.00 mm,1000.00 hPa,100.00 %,295.00°,0.00,0.00 m/s,NW
23.10.2023 22:00,4.60 °C,0.00 mm,997.50 hPa,94.00 %,252.00°,0.30 m/s,W,6.00 °C,0.00 mm,1000.00 hPa,100.00 %,252.00°,0.32,0.09 m/s,W
23.10.2023 23:00,4.50 °C,0.00 mm,997.70 hPa,95.00 %,254.00°,1.20 m/s,W,5.90 °C,0.00 mm,1000.20 hPa,100.00 %,292.50°,1.02,0.28 m/s,NW
24.10.2023 00:00,4.90 °C,0.00 mm,997.90 hPa,93.00 %,253.00°,1.60 m/s,W,6.20 °C,0.00 mm,1000.40 hPa,100.00 %,283.50°,1.15,0.32 m/s,W
24.10.2023 01:00,4.80 °C,0.00 mm,998.10 hPa,93.00 %,282.00°,1.80 m/s,W,6.20 °C,0.00 mm,1000.60 hPa,100.00 %,315.00°,0.00,0.00 m/s,NW
24.10.2023 02:00,4.70 °C,0.00 mm,998.40 hPa,94.00 %,281.00°,1.30 m/s,W,6.00 °C,0.00 mm,1000.90 hPa,100.00 %,283.50°,0.18,0.05 m/s,W
24.10.2023 03:00,4.50 °C,0.00 mm,998.70 hPa,96.00 %,259.00°,1.00 m/s,W,5.90 °C,0.00 mm,1001.10 hPa,100.00 %,274.50°,0.00,0.00 m/s,W
24.10.2023 04:00,4.50 °C,0.00 mm,998.70 hPa,98.00 %,300.00°,0.50 m/s,NW,5.90 °C,0.00 mm,1001.20 hPa,100.00 %,0.00°,0.00,0.00 m/s,N
24.10.2023 05:00,4.40 °C,0.00 mm,999.00 hPa,97.00 %,284.00°,0.30 m/s,W,5.80 °C,0.00 mm,1001.40 hPa,100.00 %,135.00°,0.00,0.00 m/s,SE
24.10.2023 06:00,4.50 °C,0.00 mm,999.20 hPa,96.00 %,36.00°,0.50 m/s,NE,6.00 °C,0.00 mm,1001.70 hPa,100.00 %,121.50°,1.88,0.52 m/s,SE
24.10.2023 07:00,4.60 °C,0.00 mm,999.70 hPa,97.00 %,72.00°,1.20 m/s,E,6.30 °C,0.00 mm,1002.20 hPa,100.00 %,125.90°,2.05,0.57 m/s,SE
24.10.2023 08:00,4.80 °C,0.00 mm,1000.50 hPa,96.00 %,51.00°,1.10 m/s,NE,6.50 °C,0.00 mm,1002.90 hPa,100.00 %,121.50°,1.37,0.38 m/s,SE
24.10.2023 09:00,5.10 °C,0.00 mm,1000.50 hPa,95.00 %,38.00°,1.10 m/s,NE,7.00 °C,0.00 mm,1002.90 hPa,100.00 %,94.50°,3.24,0.90 m/s,E
24.10.2023 10:00,5.40 °C,0.00 mm,1000.40 hPa,91.00 %,66.00°,1.40 m/s,NE,7.40 °C,0.00 mm,1002.90 hPa,100.00 %,112.50°,3.93,1.09 m/s,SE
24.10.2023 11:00,5.20 °C,0.00 mm,1000.60 hPa,91.00 %,45.00°,1.80 m/s,NE,7.20 °C,0.00 mm,1003.00 hPa,100.00 %,94.40°,5.05,1.40 m/s,E
24.10.2023 12:00,5.10 °C,0.00 mm,1000.60 hPa,92.00 %,47.00°,2.00 m/s,NE,6.90 °C,0.00 mm,1002.90 hPa,100.00 %,103.50°,3.89,1.08 m/s,E
24.10.2023 13:00,4.90 °C,0.00 mm,1000.60 hPa,92.00 %,62.00°,1.90 m/s,NE,6.50 °C,0.00 mm,1003.00 hPa,100.00 %,99.00°,2.28,0.63 m/s,E
24.10.2023 14:00,4.80 °C,0.00 mm,1000.70 hPa,92.00 %,51.00°,2.00 m/s,NE,6.40 °C,0.00 mm,1003.10 hPa,100.00 %,103.50°,4.13,1.15 m/s,E
24.10.2023 15:00,4.30 °C,0.00 mm,1001.10 hPa,89.00 %,54.00°,2.10 m/s,NE,5.80 °C,0.00 mm,1003.60 hPa,100.00 %,112.50°,5.65,1.57 m/s,SE
24.10.2023 16:00,4.00 °C,0.00 mm,1001.40 hPa,85.00 %,62.00°,2.10 m/s,NE,5.50 °C,0.00 mm,1004.00 hPa,100.00 %,117.00°,6.01,1.67 m/s,SE
24.10.2023 17:00,3.40 °C,0.00 mm,1001.50 hPa,83.00 %,71.00°,2.60 m/s,E,5.00 °C,0.00 mm,1004.10 hPa,100.00 %,121.50°,7.04,1.96 m/s,SE
24.10.2023 18:00,3.20 °C,0.00 mm,1001.40 hPa,83.00 %,82.00°,1.80 m/s,E,4.90 °C,0.00 mm,1003.90 hPa,100.00 %,112.50°,3.05,0.85 m/s,SE
24.10.2023 19:00,2.70 °C,0.00 mm,1001.80 hPa,88.00 %,81.00°,1.30 m/s,E,4.40 °C,0.00 mm,1004.30 hPa,100.00 %,100.00°,4.43,1.23 m/s,E
24.10.2023 20:00,1.90 °C,0.00 mm,1001.60 hPa,88.00 %,57.00°,2.00 m/s,NE,3.70 °C,0.00 mm,1004.20 hPa,100.00 %,117.00°,5.15,1.43 m/s,SE
24.10.2023 21:00,0.90 °C,0.00 mm,1001.30 hPa,89.00 %,71.00°,1.90 m/s,E,2.80 °C,0.00 mm,1004.00 hPa,100.00 %,105.00°,4.71,1.31 m/s,E
24.10.2023 22:00,-0.20 °C,0.00 mm,1001.20 hPa,93.00 %,75.00°,1.90 m/s,E,1.90 °C,0.00 mm,1003.80 hPa,100.00 %,153.00°,2.91,0.81 m/s,SE
24.10.2023 23:00,0.20 °C,0.00 mm,1001.00 hPa,95.00 %,80.00°,1.90 m/s,E,2.20 °C,0.00 mm,1003.70 hPa,100.00 %,121.40°,5.00,1.39 m/s,SE
25.10.2023 00:00,0.70 °C,0.00 mm,1000.70 hPa,92.00 %,101.00°,2.80 m/s,E,2.70 °C,0.00 mm,1003.40 hPa,100.00 %,153.00°,5.10,1.42 m/s,SE
25.10.2023 01:00,0.30 °C,0.00 mm,1000.60 hPa,87.00 %,101.00°,2.80 m/s,E,2.50 °C,0.00 mm,1003.20 hPa,100.00 %,148.50°,2.56,0.71 m/s,SE
25.10.2023 02:00,-0.90 °C,0.00 mm,1000.90 hPa,93.00 %,92.00°,1.50 m/s,E,1.10 °C,0.00 mm,1003.60 hPa,100.00 %,99.00°,0.44,0.12 m/s,E
25.10.2023 03:00,-1.50 °C,0.00 mm,1000.50 hPa,96.00 %,68.00°,1.80 m/s,E,0.80 °C,0.00 mm,1003.20 hPa,100.00 %,121.50°,2.44,0.68 m/s,SE
25.10.2023 04:00,-2.00 °C,0.00 mm,1000.10 hPa,97.00 %,73.00°,1.70 m/s,E,0.20 °C,0.00 mm,1002.90 hPa,100.00 %,139.50°,4.77,1.33 m/s,SE
25.10.2023 05:00,-1.80 °C,0.00 mm,1000.30 hPa,96.00 %,70.00°,2.50 m/s,E,0.60 °C,0.00 mm,1003.10 hPa,100.00 %,103.50°,5.02,1.39 m/s,E
25.10.2023 06:00,-1.10 °C,0.00 mm,1000.10 hPa,94.00 %,68.00°,2.50 m/s,E,1.20 °C,0.00 mm,1002.80 hPa,100.00 %,139.50°,9.88,2.74 m/s,SE
25.10.2023 07:00,-0.20 °C,0.00 mm,999.80 hPa,85.00 %,89.00°,3.90 m/s,E,1.80 °C,0.00 mm,1002.50 hPa,100.00 %,148.50°,9.23,2.56 m/s,SE
25.10.2023 08:00,0.20 °C,0.00 mm,999.40 hPa,81.00 %,87.00°,3.90 m/s,E,2.30 °C,0.00 mm,1002.10 hPa,100.00 %,135.00°,8.78,2.44 m/s,SE
25.10.2023 09:00,0.70 °C,0.00 mm,999.40 hPa,79.00 %,92.00°,4.10 m/s,E,3.00 °C,0.00 mm,1002.10 hPa,97.00 %,157.50°,12.65,3.51 m/s,S
25.10.2023 10:00,1.20 °C,0.00 mm,999.10 hPa,79.00 %,94.00°,5.10 m/s,E,3.20 °C,0.00 mm,1001.80 hPa,96.00 %,126.00°,13.57,3.77 m/s,SE
25.10.2023 11:00,1.30 °C,0.00 mm,998.70 hPa,81.00 %,99.00°,4.20 m/s,E,3.30 °C,0.00 mm,1001.40 hPa,100.00 %,112.50°,7.87,2.19 m/s,SE
25.10.2023 12:00,1.50 °C,0.00 mm,998.40 hPa,78.00 %,93.00°,3.90 m/s,E,3.40 °C,0.00 mm,1001.20 hPa,96.00 %,135.00°,12.89,3.58 m/s,SE
25.10.2023 13:00,1.60 °C,0.00 mm,998.10 hPa,75.00 %,91.00°,5.10 m/s,E,3.50 °C,0.00 mm,1000.70 hPa,91.00 %,130.50°,11.02,3.06 m/s,SE
25.10.2023 14:00,1.40 °C,0.00 mm,997.80 hPa,75.00 %,84.00°,4.00 m/s,E,3.30 °C,0.00 mm,1000.50 hPa,88.00 %,103.50°,9.07,2.52 m/s,E
25.10.2023 15:00,1.10 °C,0.00 mm,997.60 hPa,75.00 %,84.00°,4.00 m/s,E,3.00 °C,0.00 mm,1000.20 hPa,91.00 %,126.00°,10.32,2.87 m/s,SE
25.10.2023 16:00,0.90 °C,0.00 mm,997.00 hPa,75.00 %,82.00°,4.10 m/s,E,2.80 °C,0.00 mm,999.70 hPa,90.00 %,135.00°,10.95,3.04 m/s,SE
25.10.2023 17:00,0.80 °C,0.00 mm,996.60 hPa,74.00 %,87.00°,3.70 m/s,E,2.70 °C,0.00 mm,999.30 hPa,89.00 %,130.50°,10.58,2.94 m/s,SE
25.10.2023 18:00,0.60 °C,0.00 mm,996.40 hPa,77.00 %,87.00°,4.20 m/s,E,2.40 °C,0.00 mm,999.10 hPa,95.00 %,126.00°,10.70,2.97 m/s,SE
25.10.2023 19:00,0.40 °C,0.00 mm,996.40 hPa,77.00 %,94.00°,3.60 m/s,E,2.30 °C,0.00 mm,999.00 hPa,95.00 %,130.50°,9.25,2.57 m/s,SE
25.10.2023 20:00,0.30 °C,0.00 mm,996.20 hPa,79.00 %,86.00°,3.60 m/s,E,2.30 °C,0.00 mm,998.70 hPa,98.00 %,130.50°,9.72,2.70 m/s,SE
25.10.2023 21:00,0.20 °C,0.00 mm,995.60 hPa,81.00 %,85.00°,3.70 m/s,E,2.20 °C,0.00 mm,998.20 hPa,100.00 %,135.00°,9.62,2.67 m/s,SE
25.10.2023 22:00,-0.10 °C,0.00 mm,995.40 hPa,83.00 %,84.00°,3.20 m/s,E,2.00 °C,0.00 mm,998.00 hPa,100.00 %,153.00°,8.78,2.44 m/s,SE
25.10.2023 23:00,-0.20 °C,0.00 mm,995.00 hPa,82.00 %,91.00°,3.30 m/s,E,1.90 °C,0.00 mm,997.50 hPa,100.00 %,140.00°,13.27,3.69 m/s,SE
26.10.2023 00:00,-0.30 °C,0.00 mm,994.40 hPa,83.00 %,95.00°,3.40 m/s,E,1.80 °C,0.00 mm,997.00 hPa,100.00 %,139.50°,7.64,2.12 m/s,SE
26.10.2023 01:00,-0.40 °C,0.00 mm,993.90 hPa,82.00 %,91.00°,5.10 m/s,E,1.70 °C,0.00 mm,996.60 hPa,100.00 %,144.00°,11.94,3.32 m/s,SE
26.10.2023 02:00,-0.50 °C,0.00 mm,993.80 hPa,82.00 %,96.00°,4.80 m/s,E,1.60 °C,0.00 mm,996.40 hPa,100.00 %,135.00°,9.93,2.76 m/s,SE
26.10.2023 03:00,-0.50 °C,0.00 mm,993.40 hPa,83.00 %,96.00°,4.00 m/s,E,1.60 °C,0.00 mm,996.00 hPa,100.00 %,126.00°,10.94,3.04 m/s,SE
26.10.2023 04:00,-0.60 °C,0.00 mm,992.80 hPa,83.00 %,89.00°,4.20 m/s,E,1.50 °C,0.00 mm,995.50 hPa,100.00 %,144.00°,12.20,3.39 m/s,SE
26.10.2023 05:00,-0.70 °C,0.00 mm,992.40 hPa,81.00 %,94.00°,4.20 m/s,E,1.40 °C,0.00 mm,995.10 hPa,100.00 %,112.50°,10.01,2.78 m/s,SE
26.10.2023 06:00,-0.90 °C,0.00 mm,992.30 hPa,80.00 %,96.00°,4.70 m/s,E,1.30 °C,0.00 mm,995.00 hPa,99.00 %,135.00°,10.73,2.98 m/s,SE
26.10.2023 07:00,-0.80 °C,0.00 mm,992.10 hPa,80.00 %,100.00°,3.70 m/s,E,1.40 °C,0.00 mm,994.70 hPa,95.00 %,144.00°,9.24,2.57 m/s,SE
26.10.2023 08:00,-0.60 °C,0.00 mm,992.00 hPa,79.00 %,95.00°,4.30 m/s,E,1.60 °C,0.00 mm,994.60 hPa,95.00 %,135.00°,9.54,2.65 m/s,SE
26.10.2023 09:00,-0.40 °C,0.00 mm,991.80 hPa,77.00 %,91.00°,3.60 m/s,E,1.80 °C,0.00 mm,994.40 hPa,91.00 %,148.50°,7.27,2.02 m/s,SE
26.10.2023 10:00,-0.30 °C,0.00 mm,991.20 hPa,77.00 %,96.00°,4.50 m/s,E,2.00 °C,0.00 mm,993.90 hPa,91.00 %,117.00°,9.58,2.66 m/s,SE
26.10.2023 11:00,-0.20 °C,0.00 mm,990.80 hPa,77.00 %,94.00°,3.90 m/s,E,2.00 °C,0.00 mm,993.60 hPa,92.00 %,157.50°,6.22,1.73 m/s,S
26.10.2023 12:00,-0.40 °C,0.00 mm,990.30 hPa,83.00 %,86.00°,3.60 m/s,E,2.00 °C,0.00 mm,993.00 hPa,100.00 %,135.00°,9.57,2.66 m/s,SE
26.10.2023 13:00,-0.10 °C,0.00 mm,990.10 hPa,82.00 %,93.00°,3.00 m/s,E,2.00 °C,0.00 mm,992.70 hPa,99.00 %,157.50°,6.04,1.68 m/s,S
26.10.2023 14:00,-0.50 °C,0.00 mm,989.90 hPa,85.00 %,92.00°,2.90 m/s,E,1.70 °C,0.00 mm,992.50 hPa,100.00 %,135.00°,7.06,1.96 m/s,SE
26.10.2023 15:00,-0.80 °C,0.20 mm,989.60 hPa,86.00 %,92.00°,3.50 m/s,E,1.40 °C,0.00 mm,992.20 hPa,100.00 %,126.00°,6.06,1.68 m/s,SE
26.10.2023 16:00,-1.20 °C,0.10 mm,989.60 hPa,91.00 %,88.00°,2.70 m/s,E,1.10 °C,0.00 mm,992.20 hPa,100.00 %,140.00°,5.12,1.42 m/s,SE
26.10.2023 17:00,-1.20 °C,0.00 mm,989.10 hPa,89.00 %,88.00°,3.20 m/s,E,1.10 °C,0.00 mm,991.70 hPa,100.00 %,135.00°,7.62,2.12 m/s,SE
26.10.2023 18:00,-1.30 °C,0.30 mm,988.80 hPa,91.00 %,91.00°,3.10 m/s,E,1.00 °C,0.00 mm,991.40 hPa,100.00 %,126.00°,7.40,2.06 m/s,SE
26.10.2023 19:00,-1.40 °C,0.20 mm,988.70 hPa,92.00 %,83.00°,2.90 m/s,E,0.80 °C,0.00 mm,991.40 hPa,100.00 %,121.50°,7.88,2.19 m/s,SE
26.10.2023 20:00,-1.40 °C,0.00 mm,988.20 hPa,92.00 %,86.00°,2.60 m/s,E,0.80 °C,0.00 mm,990.80 hPa,100.00 %,112.50°,7.23,2.01 m/s,SE
26.10.2023 21:00,-1.30 °C,0.00 mm,987.70 hPa,89.00 %,90.00°,2.30 m/s,E,0.90 °C,0.00 mm,990.30 hPa,100.00 %,121.50°,5.64,1.57 m/s,SE
26.10.2023 22:00,-1.30 °C,0.00 mm,987.20 hPa,88.00 %,91.00°,2.80 m/s,E,0.90 °C,0.00 mm,989.80 hPa,100.00 %,112.50°,6.08,1.69 m/s,SE
26.10.2023 23:00,-1.30 °C,0.00 mm,986.60 hPa,88.00 %,82.00°,2.90 m/s,E,1.00 °C,0.00 mm,989.20 hPa,100.00 %,117.00°,9.41,2.61 m/s,SE
27.10.2023 00:00,-1.30 °C,0.00 mm,986.00 hPa,87.00 %,87.00°,2.80 m/s,E,1.00 °C,0.00 mm,988.60 hPa,100.00 %,117.00°,8.94,2.48 m/s,SE
27.10.2023 01:00,-1.30 °C,0.00 mm,985.60 hPa,87.00 %,89.00°,3.00 m/s,E,0.90 °C,0.00 mm,988.30 hPa,100.00 %,94.50°,4.99,1.39 m/s,E
27.10.2023 02:00,-1.30 °C,0.00 mm,985.20 hPa,88.00 %,81.00°,2.50 m/s,E,0.90 °C,0.00 mm,987.90 hPa,100.00 %,130.50°,6.88,1.91 m/s,SE
27.10.2023 03:00,-1.40 °C,0.00 mm,984.80 hPa,88.00 %,75.00°,2.30 m/s,E,0.90 °C,0.00 mm,987.40 hPa,100.00 %,112.50°,4.91,1.36 m/s,SE
27.10.2023 04:00,-1.40 °C,0.10 mm,984.50 hPa,89.00 %,76.00°,2.40 m/s,E,0.80 °C,0.00 mm,987.10 hPa,100.00 %,99.00°,5.06,1.41 m/s,E
